platform,job_title,category,skills_required,job_type,budget_usd,location_preference,duration_estimate,url,main_category,skill_count,payout_tier
Freelancer.com,Mexican Spanish Recording Project -- 5,mixed,"castilian spanish translator, english (us) translator, french translator, spanish translator, translation",fixed,4.0,worldwide,short-term,https://www.freelancer.com/projects/spanish-translator/mexican-spanish-recording-project-39508970,other,5,Low
Freelancer.com,Assemble Loomie Triple Dresser,mixed,"carpentry, furniture assembly",fixed,750.0,worldwide,short-term,https://www.freelancer.com/projects/carpentry/assemble-loomie-triple-dresser,other,2,High
Freelancer.com,Transform Web App to Mobile Platforms + iOS version,mixed,"android, html5, iphone, mobile app development, phonegap",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/mobile-app-development/transform-web-app-mobile-platforms,other,5,Low
Freelancer.com,EdTech Sales Executive Needed in Pune,mixed,"facebook marketing, internet marketing, marketing, sales, social media marketing",fixed,6994.0,worldwide,short-term,https://www.freelancer.com/projects/social-media-marketing/edtech-sales-executive-needed-pune,other,5,High
Freelancer.com,Craft a Compelling SOP for Australia,mixed,"article writing, content writing, copywriting, creative writing, ghostwriting",fixed,69.0,worldwide,short-term,https://www.freelancer.com/projects/content-writing/craft-compelling-sop-for-australia,other,5,Low
Freelancer.com,Project Wondr Brand manager,mixed,"content writing, editing, graphic design, social media marketing, video editing",fixed,122.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/project-wondr-brand-manager,other,5,Medium
Freelancer.com,Professional YouTube Video Editor [sample edit required with your bid],mixed,"after effects, video editing, video production, video services, videography",fixed,19.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/professional-youtube-video-editor-sample,other,5,Low
Freelancer.com,E-commerce Site Development with Divi,mixed,"ecommerce, javascript, php, website design, wordpress",fixed,433.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/commerce-site-development-with-divi,other,5,Medium
Freelancer.com,Modern Monochromatic Logo & Packaging Design,mixed,"corporate identity, graphic design, illustrator, logo design, photoshop",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/modern-monochromatic-logo-packaging,other,5,Low
Freelancer.com,Professional Recipe eBook Creation,mixed,"book writing, content writing, ebooks, ghostwriting, graphic design",fixed,76.0,worldwide,short-term,https://www.freelancer.com/projects/ebooks/professional-recipe-ebook-creation,other,5,Low
Freelancer.com,CFO Needed for AI SaaS Pricing Optimization,mixed,"accounting, business analysis, excel, finance, financial analysis",fixed,129.0,worldwide,short-term,https://www.freelancer.com/projects/business-analysis/cfo-needed-for-saas-pricing,other,5,Medium
Freelancer.com,Exhibition Design Suite Needed,mixed,"brochure design, flyer design, graphic design, photoshop, poster design",fixed,592.0,worldwide,short-term,https://www.freelancer.com/projects/brochure-design/exhibition-design-suite-needed,other,5,High
Freelancer.com,Reliable Freelance Promoters Needed,mixed,"flyer design, graphic design, logo design, marketing, slogans",fixed,12.0,worldwide,short-term,https://www.freelancer.com/projects/flyer-design/reliable-freelance-promoters-needed,other,5,Low
Freelancer.com,Affordable Chess Blitz Wins,mixed,"after effects, game consoles, game design, website design",fixed,5.0,worldwide,short-term,https://www.freelancer.com/projects/game-design/affordable-chess-blitz-wins,other,4,Low
Freelancer.com,Need a mobile app developer,mixed,"android, iphone, mobile app development, php, software architecture",fixed,289.0,worldwide,short-term,https://www.freelancer.com/projects/php/need-mobile-app-developer-39508938,other,5,Medium
Freelancer.com,Entertainment Feature Story Writer,mixed,"article writing, book writing, content writing, creative writing, ghostwriting",fixed,131.0,worldwide,short-term,https://www.freelancer.com/projects/ghostwriting/entertainment-feature-story-writer,other,5,Medium
Freelancer.com,Web3 Presale Page Developer Needed,mixed,"ethereum, react.js, smart contracts, website design",fixed,159.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/web-presale-page-developer-needed,other,4,Medium
Freelancer.com,Podcast and Speaking Engagements Promotion,mixed,"book writing, podcasting, public relations, public speaking, social media marketing",fixed,208.0,worldwide,short-term,https://www.freelancer.com/projects/book-writing/podcast-speaking-engagements-promotion,other,5,Medium
Freelancer.com,AI video generator mobile app,mixed,"ai mobile app development, android, api integration, frontend development",fixed,358.0,worldwide,short-term,https://www.freelancer.com/projects/ai-mobile-app-development/video-generator-mobile-app,other,4,Medium
Freelancer.com,Shopify Pet Store Setup,mixed,"ecommerce, html, shopify, shopify templates, website design",fixed,187.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/shopify-pet-store-setup,other,5,Medium
Freelancer.com,E-commerce Ads Specialist Needed,mixed,"advertising, facebook marketing, google adwords, internet marketing, seo",fixed,81.0,worldwide,short-term,https://www.freelancer.com/projects/advertising/commerce-ads-specialist-needed,other,5,Low
Freelancer.com,Tech Support for Laptop Setup - 13/06/2025 20:52 EDT,mixed,"active directory, computer support, microsoft, microsoft exchange, microsoft outlook, technical support",fixed,115.0,worldwide,short-term,https://www.freelancer.com/projects/active-directory/tech-support-for-laptop-setup,other,6,Medium
Freelancer.com,Bold Shopify Storefront Development,mixed,"ecommerce, html, shopify, shopify templates, website design",fixed,21.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/bold-shopify-storefront-development,other,5,Low
Freelancer.com,"Sitemap discover, read, Indexing Fix Expert",mixed,"html, php, seo, wordpress, wordpress plugin",fixed,136.0,worldwide,short-term,https://www.freelancer.com/projects/wordpress/sitemap-discover-read-indexing-fix,other,5,Medium
Freelancer.com,Spa Website Development,mixed,"graphic design, html, php, user interface / ia, website design",fixed,974.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/spa-website-development-39508911,other,5,High
Freelancer.com,Looking for dutch editor,mixed,"after effects, video editing, video production, video services",fixed,108.0,worldwide,short-term,https://www.freelancer.com/projects/video-services/looking-for-dutch-editor,other,4,Medium
Freelancer.com,AI-Powered E-commerce Video Generator,mixed,"ai mobile app development, android, html5, mobile app development",fixed,267.0,worldwide,short-term,https://www.freelancer.com/projects/mobile-app-development/powered-commerce-video-generator,other,4,Medium
Freelancer.com,All in one newsletter playbook ʘ,mixed,"copywriting, data visualization, newsletters, pitch deck writing, technical writing",fixed,14.0,worldwide,short-term,https://www.freelancer.com/projects/copywriting/all-one-newsletter-playbook-39508901,other,5,Low
Freelancer.com,Bodycam Thumbnail Design,mixed,"animation, banner design, graphic design, illustrator, photoshop",fixed,24.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/bodycam-thumbnail-design,other,5,Low
Freelancer.com,Need youtube editor,mixed,"after effects, video editing, video production, video services, videography",fixed,26.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/need-youtube-editor-39508899,other,5,Low
Freelancer.com,Daily Snapchat Celebrity Content Creator (8-Min Videos) – Long-Term,mixed,"audio production, banner design, video editing, video production, videography",fixed,382.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/daily-snapchat-celebrity-content-creator,other,5,Medium
Freelancer.com,Seeking Website Expert: What Can Be Improved on Our Religious Site?,mixed,"graphic design, html, website audit, website design, website development",fixed,147.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/seeking-website-expert-what-can,other,5,Medium
Freelancer.com,2D Fantasy/Sci-Fi Anime Creation,mixed,"2d animation, adobe flash, animated video development, animation",fixed,3490.0,worldwide,short-term,https://www.freelancer.com/projects/flash/fantasy-sci-anime-creation,other,4,High
Freelancer.com,E-commerce Website Development,mixed,"ecommerce, html, php, shopping cart integration, website design",fixed,305.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/commerce-website-development-39508892,other,5,Medium
Freelancer.com,"CLICKFUNNEL *EXPERT* wanted. Please bid only if you have a lot of experience, know how to implement upsell, downsell, optin, thankyou page, sales page, order page, email sequence",mixed,"clickfunnels, funnel",fixed,15.0,worldwide,short-term,https://www.freelancer.com/projects/clickfunnels/clickfunnel-expert-wanted-please-bid,other,2,Low
Freelancer.com,Modern 3D Home Rendering,mixed,"3d animation, 3d modelling, 3d rendering, 3ds max, interior design",fixed,256.0,worldwide,short-term,https://www.freelancer.com/projects/3d-modelling/modern-home-rendering-39508887,other,5,Medium
Freelancer.com,Convert Hand Drawings to CAD,mixed,"autocad, building architecture, cad/cam, drafting, solidworks",fixed,37.0,worldwide,short-term,https://www.freelancer.com/projects/autocad/convert-hand-drawings-cad,other,5,Low
Freelancer.com,Modern Vibrant Bathtub Brochure Design,mixed,"brochure design, corporate identity, covers & packaging, graphic design, photoshop",fixed,74.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/modern-vibrant-bathtub-brochure-design,other,5,Low
Freelancer.com,LinkedIn Carousel Design,mixed,"banner design, graphic design, illustrator, logo design, photoshop",fixed,107.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/linkedin-carousel-design,other,5,Medium
Freelancer.com,Multiplatform App Marketing Specialist,mixed,"facebook marketing, google plus, internet marketing, social media marketing, twitter",fixed,19.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/multiplatform-app-marketing-specialist,other,5,Low
Freelancer.com,Graphic Design WordPress,mixed,"css, graphic design, ux / user experience, website design, wordpress",fixed,409.0,worldwide,short-term,https://www.freelancer.com/projects/wordpress/graphic-design-wordpress,other,5,Medium
Freelancer.com,Katana MRP Data Entry Specialist Needed: Import Products & Update Operations/Recipes from Excel,mixed,"data entry, data mining, data processing, excel, web search",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/data-entry/katana-mrp-data-entry-specialist,other,5,Low
Freelancer.com,Wikipedia Page Creation for Artist,mixed,"article writing, biography writing, editing, wiki, wikipedia",fixed,203.0,worldwide,short-term,https://www.freelancer.com/projects/articles/wikipedia-page-creation-for-artist-39508865,other,5,Medium
Freelancer.com,Customer Service Phone Support,mixed,"english spelling, voice talent",fixed,446.0,worldwide,short-term,https://www.freelancer.com/projects/voice-talent/customer-service-phone-support,other,2,Medium
Freelancer.com,Cartoonish Caricature for Celebration,mixed,"caricature & cartoons, graphic design, illustration, illustrator, photoshop",fixed,28.0,worldwide,short-term,https://www.freelancer.com/projects/illustration/cartoonish-caricature-for-celebration,other,5,Low
Freelancer.com,Golang and Rust Developer for a task,mixed,"bot development, golang, rust, software architecture, software engineering",fixed,144.0,worldwide,short-term,https://www.freelancer.com/projects/golang/golang-rust-developer-for-task,other,5,Medium
Freelancer.com,SharePoint User Directory with MS Search,mixed,".net, c# programming, microsoft, microsoft azure, sharepoint",fixed,156.0,worldwide,short-term,https://www.freelancer.com/projects/sharepoint/sharepoint-user-directory-with-search,other,5,Medium
Freelancer.com,Real Estate Web Content Editor,mixed,"article writing, content writing, copywriting, editing, ghostwriting",fixed,120.0,worldwide,short-term,https://www.freelancer.com/projects/copywriting/real-estate-web-content-editor,other,5,Medium
Freelancer.com,Write Social Media Ads (P),mixed,"article writing, content writing, copywriting, creative writing, social media marketing",fixed,88.0,worldwide,short-term,https://www.freelancer.com/projects/articles/write-social-media-ads-39508854,other,5,Low
Freelancer.com,Write Social Media Ads (C),mixed,"article writing, content writing, copywriting, creative writing, social media marketing",fixed,76.0,worldwide,short-term,https://www.freelancer.com/projects/articles/write-social-media-ads,other,5,Low
Freelancer.com,Realistic Nature-Themed Album Cover,mixed,"graphic design, illustration, illustrator, photoshop",fixed,91.0,worldwide,short-term,https://www.freelancer.com/projects/illustration/realistic-nature-themed-album-cover,other,4,Low
Freelancer.com,Luxury Signature Logo Design,mixed,"graphic design, illustration, illustrator, logo design, photoshop",fixed,10.0,worldwide,short-term,https://www.freelancer.com/contest/luxury-signature-logo-design-2574207,other,5,Low
Freelancer.com,AI-Powered Invoice Reconciliation System Developer,mixed,"database development, java, mysql, php, software architecture",fixed,18.0,worldwide,short-term,https://www.freelancer.com/projects/php/powered-invoice-reconciliation-system-39508835,other,5,Low
Freelancer.com,Health & Wellness Content Writer,mixed,"article writing, content writing, copywriting, ghostwriting",fixed,230.0,worldwide,short-term,https://www.freelancer.com/projects/articles/health-wellness-content-writer-39508825,other,4,Medium
Freelancer.com,Full-Time Angular Developer Needed,mixed,"angularjs, html, html5, javascript, website design",fixed,487.0,worldwide,short-term,https://www.freelancer.com/projects/angular-js/full-time-angular-developer-needed-39508836,other,5,Medium
Freelancer.com,N8n Automation Specialist Needed -- 2,mixed,"data entry, data mining, excel, python, web scraping",fixed,136.0,worldwide,short-term,https://www.freelancer.com/projects/automation-specialist-needed-fix,other,5,Medium
Freelancer.com,Facebook Ad Campaign Troubleshooter,mixed,"facebook marketing, internet marketing, social media marketing",fixed,335.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-campaign-troubleshooter,other,3,Medium
Freelancer.com,Fix Google Sheets #REF! Error,mixed,"data entry, data processing, excel, google sheets",fixed,98.0,worldwide,short-term,https://www.freelancer.com/projects/data-entry/fix-google-sheets-ref-error,other,4,Low
Freelancer.com,Non-Binary Voice Actor for Thriller Podcast,mixed,"podcasting, voice acting, voice artist, voice talent",fixed,10.0,worldwide,short-term,https://www.freelancer.com/contest/nonbinary-voice-actor-for-thriller-podcast-2574205,other,4,Low
Freelancer.com,Shopify Store Conversion Optimization,mixed,"conversion rate optimization, shopify",fixed,152.0,worldwide,short-term,https://www.freelancer.com/projects/conversion-rate-optimization/shopify-store-conversion-optimization,other,2,Medium
Freelancer.com,Logo redesign and full stationery design,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,137.0,worldwide,short-term,https://www.freelancer.com/contest/logo-redesign-and-full-stationery-design-2574203,other,5,Medium
Freelancer.com,3D Boxing Gym Scene Recreation - Blender + Unity,mixed,"3d animation, 3d modelling, 3d rendering, 3ds max, unity 3d",fixed,300.0,worldwide,short-term,https://www.freelancer.com/contest/d-boxing-gym-scene-recreation-blender-unity-2574202,other,5,Medium
Freelancer.com,Actor Submissions for Castings - Talent Agency,mixed,"article writing, creative writing",fixed,5.0,worldwide,short-term,https://www.freelancer.com/projects/creative-writing/actor-submissions-for-castings-talent,other,2,Low
Freelancer.com,International SEO Specialist Needed,mixed,"internet marketing, link building, marketing, search engine marketing, seo",fixed,103.0,worldwide,short-term,https://www.freelancer.com/projects/seo/international-seo-specialist-needed-39508817,other,5,Medium
Freelancer.com,Golang Developer for API task,mixed,"api integration, golang, python, software architecture, software engineering",fixed,16.0,worldwide,short-term,https://www.freelancer.com/projects/golang/golang-developer-for-api-task,other,5,Low
Freelancer.com,Mid-Level Salesforce Account Manager Needed,mixed,"business analysis, crm, salesforce app development, salesforce.com, sap",fixed,11.0,worldwide,short-term,https://www.freelancer.com/projects/salesforce-com/mid-level-salesforce-account-manager,other,5,Low
Freelancer.com,Modern Minimalist Wordmark Logo Design,mixed,"3d design, graphic design, illustrator, logo design, photoshop",fixed,84.0,worldwide,short-term,https://www.freelancer.com/projects/logo-design/modern-minimalist-wordmark-logo-design-39508810,other,5,Low
Freelancer.com,CO2 Capture Simulation Optimization,mixed,"aspen hysys, chemical engineering, mechanical engineering, process simulation",fixed,198.0,worldwide,short-term,https://www.freelancer.com/projects/mechanical-engineering/capture-simulation-optimization,other,4,Medium
Freelancer.com,Online Database Data Entry,mixed,"data entry, data processing, excel, web scraping, web search",fixed,4.0,worldwide,short-term,https://www.freelancer.com/projects/excel/online-database-data-entry-39508814,other,5,Low
Freelancer.com,Finance Guest Post Specialist - 13/06/2025 18:59 EDT,mixed,"seo auditing, seomoz",fixed,125.0,worldwide,short-term,https://www.freelancer.com/projects/seo-auditing/finance-guest-post-specialist-edt-39508775,other,2,Medium
Freelancer.com,Fluorescence Imaging Analysis Specialist,mixed,"mathematics, matlab and mathematica, spss statistics, statistical analysis, statistics",fixed,23.0,worldwide,short-term,https://www.freelancer.com/projects/statistics/fluorescence-imaging-analysis-specialist,other,5,Low
Freelancer.com,Python Data Analyst Needed,mixed,"data extraction, data science, data scraping, pandas, python",fixed,7.0,worldwide,short-term,https://www.freelancer.com/projects/python/python-data-analyst-needed-39508804,other,5,Low
Freelancer.com,Web Designer Needed – Redesign Front-End (HTML/ERB/Java),mixed,"graphic design, html, java, user interface / ia, website design",fixed,152.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/web-designer-needed-redesign-front,other,5,Medium
Freelancer.com,Swift App for Livestock Sales,mixed,"ipad, mobile app development, swift, ui / user interface, ux / user experience",fixed,583.0,worldwide,short-term,https://www.freelancer.com/projects/mobile-app-development/swift-app-for-livestock-sales,other,5,High
Freelancer.com,Pharmaceutical SOP Writer Needed,mixed,"academic writing, article writing, content writing, copywriting, report writing",fixed,67.0,worldwide,short-term,https://www.freelancer.com/projects/academic-writing/pharmaceutical-sop-writer-needed,other,5,Low
Freelancer.com,Expert Web Developer for Ad Revenue Optimization,mixed,"graphic design, html, php, website design, wordpress",fixed,27.0,worldwide,short-term,https://www.freelancer.com/projects/php/expert-web-developer-for-revenue,other,5,Low
Freelancer.com,Realistic Face Replacement on Photos,mixed,"graphic design, photo editing, photography, photoshop, photoshop design",fixed,81.0,worldwide,short-term,https://www.freelancer.com/projects/photoshop/realistic-face-replacement-photos,other,5,Low
Freelancer.com,Realistic Basketball Game Development,mixed,"game design, game development, lua",fixed,137.0,worldwide,short-term,https://www.freelancer.com/projects/game-design/realistic-basketball-game-development,other,3,Medium
Freelancer.com,Transport Services Website Development,mixed,"graphic design, html, php, user interface / ia, website design",fixed,2003.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/transport-services-website-development,other,5,High
Freelancer.com,Car Wash Website Design,mixed,"graphic design, html, php, website design, wordpress",fixed,178.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/car-wash-website-design,other,5,Medium
Freelancer.com,"I need someone to design images, site banners, photo templates and  social media site.",mixed,"banner design, graphic design, photoshop, photoshop design, website design",fixed,12.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/need-someone-design-images-site,other,5,Low
Freelancer.com,AI English Learning App for Developers,mixed,"artificial intelligence, flutter",fixed,449.0,worldwide,short-term,https://www.freelancer.com/projects/flutter/english-learning-app-for-developers,other,2,Medium
Freelancer.com,Simple Wordpress and shopify projects,mixed,"html, php, shopify, shopify templates, website design",fixed,7.0,worldwide,short-term,https://www.freelancer.com/projects/shopify-site/simple-wordpress-shopify-projects,other,5,Low
Freelancer.com,Meta Ads Targeting Specialist,mixed,"advertising, facebook marketing, internet marketing, leads, social media marketing",fixed,91.0,worldwide,short-term,https://www.freelancer.com/projects/advertising/meta-ads-targeting-specialist,other,5,Low
Freelancer.com,Chrome Extension Licensing System Development,mixed,"express js, google chrome, javascript, node.js, postgresql",fixed,98.0,worldwide,short-term,https://www.freelancer.com/projects/google-chrome/chrome-extension-licensing-system,other,5,Low
Freelancer.com,Multi-Task Virtual Assistant Needed,mixed,"customer support, data entry, microsoft office, social media management, virtual assistant",fixed,5.0,worldwide,short-term,https://www.freelancer.com/projects/virtual-assistant/multi-task-virtual-assistant-needed-39508767,other,5,Low
Freelancer.com,Facebook & Google Ads Setup,mixed,"advertising, facebook marketing, google adwords, internet marketing, social media marketing",fixed,467.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-google-ads-setup,other,5,Medium
Freelancer.com,AI-Powered Invoice Reconciliation System Developer,mixed,"database development, java, mysql, php, software architecture",fixed,674.0,worldwide,short-term,https://www.freelancer.com/projects/php/powered-invoice-reconciliation-system,other,5,High
Freelancer.com,Dog Temp Monitor with Pi Zero,mixed,"c programming, c++ programming, electronics, microcontroller, python",fixed,183.0,worldwide,short-term,https://www.freelancer.com/projects/electronics/dog-temp-monitor-with-zero,other,5,Medium
Freelancer.com,Eye-Catching Roadside Assistance Banner,mixed,"banner design, business card design, graphic design, logo design, photoshop",fixed,10.0,worldwide,short-term,https://www.freelancer.com/contest/eyecatching-roadside-assistance-banner-2574197,other,5,Low
Freelancer.com,"Company Sourcing in São Mateus, Brazil",mixed,"data entry, excel, internet research, research, web search",fixed,17.0,worldwide,short-term,https://www.freelancer.com/projects/web-search/company-sourcing-mateus-brazil,other,5,Low
Freelancer.com,Elegant Modern Trucking Logo Design,mixed,"graphic design, illustrator, logo design, photoshop",fixed,50.0,worldwide,short-term,https://www.freelancer.com/contest/elegant-modern-trucking-logo-design-2573661,other,4,Low
Freelancer.com,Comprehensive Patient List Creation,mixed,"data entry, data processing, excel, web scraping, web search",fixed,129.0,worldwide,short-term,https://www.freelancer.com/projects/excel/comprehensive-patient-list-creation,other,5,Medium
Freelancer.com,OSINT Middleware developer needed,mixed,"java, linux, node.js, php, software architecture",fixed,142.0,worldwide,short-term,https://www.freelancer.com/projects/nodejs/osint-middleware-developer-needed,other,5,Medium
Freelancer.com,Automated Betting Script for Rebel Betting,mixed,"c programming, javascript, php, python, software architecture",fixed,519.0,worldwide,short-term,https://www.freelancer.com/projects/php/automated-betting-script-for-rebel,other,5,High
Freelancer.com,Clinical Note-Taking Web App POC,mixed,"ai text-to-speech, javascript, postgresql, python, tailwind css",fixed,1783.0,worldwide,short-term,https://www.freelancer.com/projects/ai-text-to-speech/clinical-note-taking-web-app,other,5,High
Freelancer.com,Facebook Sales Boost for Accounting Services,mixed,"facebook marketing, inbound marketing, lead generation, leads, social media marketing",fixed,37.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/facebook-sales-boost-for-accounting,other,5,Low
Freelancer.com,Multi-Task Computer Setup,mixed,"computer support, microsoft outlook",fixed,450.0,worldwide,short-term,https://www.freelancer.com/projects/computer-help/multi-task-computer-setup,other,2,Medium
Freelancer.com,Creative Proposal Card Template Design,mixed,"graphic design, illustrator, logo design, photoshop, photoshop design",fixed,52.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/creative-proposal-card-template-design,other,5,Low
Freelancer.com,Odoo E-commerce Site Development,mixed,"ecommerce, html, marketing, odoo, website design",fixed,23.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/odoo-commerce-site-development-39508675,other,5,Low
Freelancer.com,إنشاء منصة بطاقات الكترونية,mixed,"css, html, website design, wordpress",fixed,148.0,worldwide,short-term,https://www.freelancer.com/projects/website-design/project-39508738,other,4,Medium
Freelancer.com,Company Intro Video Enhancement,mixed,"after effects, animation, video editing, video production, video services",fixed,106.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/company-intro-video-enhancement,other,5,Medium
Freelancer.com,Computer and Monitor Setup,mixed,"computer support, microsoft outlook",fixed,106.0,worldwide,short-term,https://www.freelancer.com/projects/computer-help/computer-monitor-setup,other,2,Medium
Freelancer.com,Gather Contact Leads for Taxi Dispatch Companies,mixed,"data entry, excel, leads, web scraping, web search",fixed,42.0,worldwide,short-term,https://www.freelancer.com/projects/data-entry/gather-contact-leads-for-taxi,other,5,Low
Freelancer.com,Beginner Spanish Teacher for Grammar and Writing,mixed,"castilian spanish translator, english (us) translator, proofreading, spanish translator, translation",fixed,16.0,worldwide,short-term,https://www.freelancer.com/projects/spanish-translator/beginner-spanish-teacher-for-grammar,other,5,Low
Freelancer.com,Python expert required. Further details will be shared via PM,mixed,"linux, machine learning (ml), python, software architecture, statistics",fixed,35.0,worldwide,short-term,https://www.freelancer.com/projects/python/python-expert-required-further-details,other,5,Low
Freelancer.com,Live Coding Challenge: E-commerce Dev,mixed,"django, erp, postgresql, python, software architecture",fixed,172.0,worldwide,short-term,https://www.freelancer.com/projects/python/live-coding-challenge-commerce-dev,other,5,Medium
Freelancer.com,Install PeopleSoft FSCM 9.2 on Windows,mixed,"peoplesoft, system admin",fixed,151.0,worldwide,short-term,https://www.freelancer.com/projects/peoplesoft/install-peoplesoft-fscm-windows,other,2,Medium
Freelancer.com,Modern Barn House 3D Rendering,mixed,"3d animation, 3d design, 3d modelling, 3d rendering, 3ds max",fixed,131.0,worldwide,short-term,https://www.freelancer.com/projects/3d-modelling/modern-barn-house-rendering,other,5,Medium
Freelancer.com,"Hunt a Job in Spain, Portugal or Italy - Guaranteed Job Offer is a Requirement -- 2",mixed,"human resources, linkedin recruiting, recruitment, technical recruiter, workday talent & recruiting",fixed,400.0,worldwide,short-term,https://www.freelancer.com/projects/human-resources/hunt-job-spain-portugal-italy,other,5,Medium
Freelancer.com,Engaging Fitness Coach Video Ad,mixed,"advertisement design, animation, graphic design, video editing, video production",fixed,30.0,worldwide,short-term,https://www.freelancer.com/projects/video-editing/engaging-fitness-coach-video,other,5,Low
Freelancer.com,Versatile Virtual Assistant Needed,mixed,"facebook marketing, google plus, social media marketing, twitter, virtual assistant",fixed,2100.0,worldwide,short-term,https://www.freelancer.com/projects/facebook-marketing/versatile-virtual-assistant-needed-39508692,other,5,High
Freelancer.com,B2B Sales Cycle Concept Map Refinement,mixed,"b2b marketing, leads, marketing, research, sales",fixed,23.0,worldwide,short-term,https://www.freelancer.com/projects/b2b-marketing/sales-cycle-concept-map-refinement,other,5,Low
Freelancer.com,UI Redesign for AI Life Science Site,mixed,"graphic design, html, photoshop, user interface / ia, website design",fixed,20.0,worldwide,short-term,https://www.freelancer.com/projects/graphic-design/redesign-for-life-science-site,other,5,Low
Freelancer.com,Produce/Mix & Master 1 song from our album,mixed,"audio engineering, mixing engineering, music",fixed,875.0,worldwide,short-term,https://www.freelancer.com/projects/audio-engineering/produce-mix-master-song-from,other,3,High
Freelancer.com,Secure and Fix Corporate Website,mixed,"computer security, internet security, php, web security",fixed,14.0,worldwide,short-term,https://www.freelancer.com/projects/web-security/secure-fix-corporate-website,other,4,Low
Freelancer.com,Flowise Queue Mode Setup Expert,mixed,"linux, n8n, redis, system admin, ubuntu",fixed,30.0,worldwide,short-term,https://www.freelancer.com/projects/linux/flowise-queue-mode-setup-expert,other,5,Low
